video_id,published_at,title,channel_title,category_id,category_name,tags,duration,definition,caption_available,licensed_content,views,likes,comments
sX9_nkfETwQ,2025-12-05T19:20:40Z,Akhlou Brick  - Thiompintance feat Omzo Dollar,AkhlouBrickTV Officiel,10,Music,,269,hd,false,True,254848,23477,3107
yzGMPnav4MU,2025-12-04T10:01:46Z,Série - Marie & Momo - Episodes 33 - 34 - Bande annonce,Marodi TV Sénégal,24,Entertainment,"Séries, Série, télévisions, sénégal, séries sénégalaises, marodi tv, Marodi, séries africaines, mbarodi, vidéos sénégal, karma, maitresse, pod et marichou, decheance, virginie, emprises, credule, baabel, kay&za",68,hd,false,True,333228,12717,90
Ntp522Cad-s,2025-12-07T22:10:52Z,REAL MADRID 0 - 2 CELTA | RESUMEN LALIGA EA SPORTS,LALIGA EA SPORTS,17,Sports,"RC Celta, Real Madrid, Real Madrid vs. RC Celta, Madrid, Celta, Real Madrid Celta, Real Madrid vs Celta, LaLiga, jornada 15 laliga ea sports, laliga ea sports, highlights Real Madrid Celta, resumen Real Madrid Celta, goles Celta, Williot, Valverde, Mbappé, Santiago Bernabéu, mejores momentos fútbol, partido LaLiga, liga española, highlights fútbol, resumen fútbol, Celta vigo, Celta de Vigo",195,hd,false,True,1041920,25617,2757
aH6UCQAjh9U,2025-12-05T17:00:09Z,Aida Samb - Maana (Clip Officiel),Aida Samb,10,Music,"aida samb ethio maana clip officiel, aida samb maana clip, aida samb maana, maana clip, maana, aida samb, aida samb nouveauté, aida samb 2025, clip, clip 2025, clip officiel, mbalax, dakar, senegal, afropop, sengam, musique, trace teranga, vibe radio, zik fm, bete bete, xalisso, love, amour, aida samb topando, aida, aida yaw la, wally seck, amadeus, vj, jahman xpress, ash the best, ndakhté lo, mia guissé, iss 814, mao sidibe, viviane chidid",244,hd,false,True,273228,10251,452
wEML2EC9EAg,2025-12-05T20:10:01Z,Série L’OMBRE DE MA FILLE Episode 44 Saison 01 Bande-annonce ,Fulbe Production,1,Film & Animation,,76,hd,false,True,23543,1397,37
uDFsNxrvNoo,2025-12-03T13:13:28Z,Tout savoir sur Mise à jour 5.2.0 😱 || Efootball mobile ,IBZOGAMING,20,Gaming,"efootball, efootball mobile, efootball 26, efootball mobile 26, mise à jour 5.2 0, mise à jour 5.2.0 efootball mobile, efootball mobile mise à jour 5.2 0",278,hd,false,True,46370,6848,409
-WUf4H9G2mM,2025-12-03T21:43:41Z,VJ - Jeune Mara (Clip Officiel),VJ,10,Music,"VJ, akhlou, album, alum, amadeus, amour, bete, can, cardilogue, concert, dip, dm, dundu, event, gis, grand, guisse, hiphop, hoside, jahman, jeeba, jeune, kaay, love, mane, mara, marietmomo, marodi, mbalax, mia, mouhamedvj, ndour, new, ngaka, nouveau, tendance, musique, arva, ashs, youssou, fifa, tirage, ecofest, joe, viviane, dialykaba, daara, tmasir, dungeen dadj, bass, thioung, senegal, world, cup, groupe, sidy, diop, fatou, sangare, brick, encore, dans, tes bras, yow, la, yowla, ya, meune, yameun, senegalfrance, senegalvsfrance, france-senegal, france, dakar",126,hd,false,True,178736,13242,443
eMYLZiIVMVM,2025-12-05T17:10:00Z,XALISSO - Saison 02 - Bande annonce 29  -  VOSTFR : ANALYSE ,Fah Prod Sn,22,People & Blogs,,160,hd,false,True,46854,369,63
Ztudq6VTWn4,2025-12-03T11:30:06Z,eFootball™ CONNECT / Version 5.2.0 Update,eFootball,20,Gaming,,941,hd,true,False,462676,26719,3310
YAHdNsDUiSE,2025-12-02T00:27:01Z,Wally B. Seck - live VOGUE - 30 Novembre 2025 partie 1,Wally B. Seck,10,Music,,3184,hd,false,True,159658,1710,123
